"time","temperature"
2020-07-02 10:37:30,22.60878
2020-07-02 10:42:30,22.3716
2020-07-02 10:47:30,22.28428
2020-07-02 10:52:30,22.03882
2020-07-02 10:57:30,21.90912
2020-07-02 11:02:30,21.70862
2020-07-02 11:07:30,21.60064
2020-07-02 11:12:30,21.5908
2020-07-02 11:17:30,21.45028
2020-07-02 11:22:30,21.33652
2020-07-02 11:27:30,21.23376
2020-07-02 11:32:30,21.23626
2020-07-02 11:37:30,21.15536
2020-07-02 11:42:30,21.26026
2020-07-02 11:47:30,21.32308
2020-07-02 11:52:30,21.24804
2020-07-02 11:57:30,20.94184
2020-07-02 12:02:30,20.9698
2020-07-02 12:07:30,20.93252
2020-07-02 12:12:30,20.93418
2020-07-02 12:17:30,20.82634
2020-07-02 12:22:30,20.68108
2020-07-02 12:27:30,20.85222
2020-07-02 12:32:30,20.81874
2020-07-02 12:37:30,20.6603
2020-07-02 12:42:30,20.5386
2020-07-02 12:47:30,20.4647
2020-07-02 12:52:30,20.47152
2020-07-02 12:57:30,20.5875
2020-07-02 13:02:30,20.65904
2020-07-02 13:07:30,20.61444
2020-07-02 13:12:30,20.57266
2020-07-02 13:17:30,20.62254
2020-07-02 13:22:30,20.68204
2020-07-02 13:27:30,20.69254
2020-07-02 13:32:30,20.7228
2020-07-02 13:37:30,20.68332
2020-07-02 13:42:30,20.68118
2020-07-02 13:47:30,20.76776
2020-07-02 13:52:30,20.81456
2020-07-02 13:57:30,20.84116
2020-07-02 14:02:30,20.78948
2020-07-02 14:07:30,20.7642
2020-07-02 14:12:30,20.85028
2020-07-02 14:17:30,21.01284
2020-07-02 14:22:30,21.05316
2020-07-02 14:27:30,21.15882
2020-07-02 14:32:30,21.43914
2020-07-02 14:37:30,21.52494
2020-07-02 14:42:30,21.85544
2020-07-02 14:47:30,22.00172
2020-07-02 14:52:30,22.1855
2020-07-02 14:57:30,22.19244
2020-07-02 15:02:30,22.408
2020-07-02 15:07:30,22.7592
2020-07-02 15:12:30,23.05614
2020-07-02 15:17:30,23.03332
2020-07-02 15:22:30,22.76514
2020-07-02 15:27:30,22.59636
2020-07-02 15:32:30,22.4718
2020-07-02 15:37:30,22.56972
2020-07-02 15:42:30,22.80684
2020-07-02 15:47:30,22.81418
2020-07-02 15:52:30,22.93028
2020-07-02 15:57:30,22.7998
2020-07-02 16:02:30,23.11676
2020-07-02 16:07:30,23.13112
2020-07-02 16:12:30,23.30276
2020-07-02 16:17:30,23.35776
2020-07-02 16:22:30,23.3924
2020-07-02 16:27:30,23.69282
2020-07-02 16:32:30,23.82362
2020-07-02 16:37:30,24.23936
2020-07-02 16:42:30,24.26834
2020-07-02 16:47:30,24.5831
2020-07-02 16:52:30,24.1575
2020-07-02 16:57:30,24.16992
2020-07-02 17:02:30,23.9197
2020-07-02 17:07:30,24.06596
2020-07-02 17:12:30,24.3912
2020-07-02 17:17:30,24.25612
2020-07-02 17:22:30,24.52952
2020-07-02 17:27:30,24.54674
2020-07-02 17:32:30,24.62938
2020-07-02 17:37:30,24.64258
2020-07-02 17:42:30,24.97914
2020-07-02 17:47:30,25.27884
2020-07-02 17:52:30,25.2439
2020-07-02 17:57:30,25.4881
2020-07-02 18:02:30,25.60244
2020-07-02 18:07:30,25.89472
2020-07-02 18:12:30,25.62304
2020-07-02 18:17:30,25.82608
2020-07-02 18:22:30,26.04002
2020-07-02 18:27:30,26.10692
2020-07-02 18:32:30,26.13772
2020-07-02 18:37:30,26.36684
2020-07-02 18:42:30,26.52934
2020-07-02 18:47:30,26.97218
2020-07-02 18:52:30,26.77334
2020-07-02 18:57:30,26.69992
2020-07-02 19:02:30,27.20964
2020-07-02 19:07:30,27.07684
2020-07-02 19:12:30,27.25712
2020-07-02 19:17:30,27.33912
2020-07-02 19:22:30,27.55714
2020-07-02 19:27:30,27.829
2020-07-02 19:32:30,27.3381
2020-07-02 19:37:30,27.66696
2020-07-02 19:42:30,27.86294
2020-07-02 19:47:30,27.94114
2020-07-02 19:52:30,27.94528
2020-07-02 19:57:30,27.43898
2020-07-02 20:02:30,27.81962
2020-07-02 20:07:30,27.85264
2020-07-02 20:12:30,28.1842
2020-07-02 20:17:30,28.1113
2020-07-02 20:22:30,27.98422
2020-07-02 20:27:30,28.5075
2020-07-02 20:32:30,28.54524
2020-07-02 20:37:30,28.61012
2020-07-02 20:42:30,28.26756
2020-07-02 20:47:30,28.64712
2020-07-02 20:52:30,28.66348
2020-07-02 20:57:30,28.56292
2020-07-02 21:02:30,29.07988
2020-07-02 21:07:30,28.75476
2020-07-02 21:12:30,29.1827
2020-07-02 21:17:30,29.181
2020-07-02 21:22:30,29.00322
2020-07-02 21:27:30,29.29372
2020-07-02 21:32:30,29.20622
2020-07-02 21:37:30,28.98182
2020-07-02 21:42:30,29.0307
2020-07-02 21:47:30,30.22594
2020-07-02 21:52:30,29.71046
2020-07-02 21:57:30,29.47184
2020-07-02 22:02:30,29.97506
2020-07-02 22:07:30,29.67448
2020-07-02 22:12:30,29.32144
2020-07-02 22:17:30,29.46512
2020-07-02 22:22:30,29.8612
2020-07-02 22:27:30,29.51194
2020-07-02 22:32:30,29.91832
2020-07-02 22:37:30,30.0886
2020-07-02 22:42:30,29.84008
2020-07-02 22:47:30,30.1523
2020-07-02 22:52:30,30.08882
2020-07-02 22:57:30,29.69342
2020-07-02 23:02:30,30.47304
2020-07-02 23:07:30,29.8011
2020-07-02 23:12:30,30.53256
2020-07-02 23:17:30,30.16464
2020-07-02 23:22:30,30.22708
2020-07-02 23:27:30,30.24188
2020-07-02 23:32:30,30.09616
2020-07-02 23:37:30,30.34798
2020-07-02 23:42:30,30.51934
2020-07-02 23:47:30,30.78006
2020-07-02 23:52:30,30.81022
2020-07-02 23:57:30,30.58286
2020-07-03 00:02:30,30.35832
2020-07-03 00:07:30,30.53884
2020-07-03 00:12:30,30.54854
2020-07-03 00:17:30,30.62666
2020-07-03 00:22:30,30.59796
2020-07-03 00:27:30,30.79502
2020-07-03 00:32:30,30.6369
2020-07-03 00:37:30,30.45154
2020-07-03 00:42:30,30.81482
2020-07-03 00:47:30,30.61246
2020-07-03 00:52:30,30.6197
2020-07-03 00:57:30,30.94506
2020-07-03 01:02:30,30.72768
2020-07-03 01:07:30,30.81714
2020-07-03 01:12:30,30.46338
2020-07-03 01:17:30,30.35412
2020-07-03 01:22:30,30.43014
2020-07-03 01:27:30,30.29508
2020-07-03 01:32:30,30.27466
2020-07-03 01:37:30,30.34956
2020-07-03 01:42:30,30.36118
2020-07-03 01:47:30,30.42604
2020-07-03 01:52:30,30.18104
2020-07-03 01:57:30,30.23584
2020-07-03 02:02:30,30.18124
2020-07-03 02:07:30,30.02732
2020-07-03 02:12:30,30.19148
2020-07-03 02:17:30,30.02536
2020-07-03 02:22:30,29.92646
2020-07-03 02:27:30,29.79276
2020-07-03 02:32:30,29.70568
2020-07-03 02:37:30,29.6429
2020-07-03 02:42:30,29.52144
2020-07-03 02:47:30,29.49798
2020-07-03 02:52:30,29.36518
2020-07-03 02:57:30,29.18204
2020-07-03 03:02:30,28.99606
2020-07-03 03:07:30,28.796
2020-07-03 03:12:30,28.61568
2020-07-03 03:17:30,28.40526
2020-07-03 03:22:30,28.30598
2020-07-03 03:27:30,28.1439
2020-07-03 03:32:30,27.98936
2020-07-03 03:37:30,27.90192
2020-07-03 03:42:30,27.79818
2020-07-03 03:47:30,27.65142
2020-07-03 03:52:30,27.52394
2020-07-03 03:57:30,27.4444
2020-07-03 04:02:30,27.42654
2020-07-03 04:07:30,27.27962
2020-07-03 04:12:30,27.0672
2020-07-03 04:17:30,26.96646
2020-07-03 04:22:30,26.86936
2020-07-03 04:27:30,26.72766
2020-07-03 04:32:30,26.68226
2020-07-03 04:37:30,26.52558
2020-07-03 04:42:30,26.37252
2020-07-03 04:47:30,26.25476
2020-07-03 04:52:30,26.10912
2020-07-03 04:57:30,26.0756
2020-07-03 05:02:30,26.0331
2020-07-03 05:07:30,25.92082
2020-07-03 05:12:30,25.71944
2020-07-03 05:17:30,25.74664
2020-07-03 05:22:30,25.78304
2020-07-03 05:27:30,25.75874
2020-07-03 05:32:30,25.74122
2020-07-03 05:37:30,25.75422
2020-07-03 05:42:30,25.82496
2020-07-03 05:47:30,25.90254
2020-07-03 05:52:30,25.985
2020-07-03 05:57:30,25.67526
2020-07-03 06:02:30,25.30738
2020-07-03 06:07:30,25.09242
2020-07-03 06:12:30,24.9234
2020-07-03 06:17:30,24.82962
2020-07-03 06:22:30,24.3412
2020-07-03 06:27:30,23.48802
2020-07-03 06:32:30,23.02928
2020-07-03 06:37:30,22.73536
2020-07-03 06:42:30,22.9008
2020-07-03 06:47:30,22.87286
2020-07-03 06:52:30,22.72776
2020-07-03 06:57:30,22.91276
2020-07-03 07:02:30,23.16238
2020-07-03 07:07:30,23.17172
2020-07-03 07:12:30,23.11082
2020-07-03 07:17:30,23.2566
2020-07-03 07:22:30,23.26834
2020-07-03 07:27:30,22.98956
2020-07-03 07:32:30,22.85868
2020-07-03 07:37:30,22.94738
2020-07-03 07:42:30,23.12178
2020-07-03 07:47:30,22.90724
2020-07-03 07:52:30,23.43328
2020-07-03 07:57:30,23.7762
2020-07-03 08:02:30,23.8219
2020-07-03 08:07:30,23.87128
2020-07-03 08:12:30,24.11402
2020-07-03 08:17:30,24.0736
2020-07-03 08:22:30,23.97396
2020-07-03 08:27:30,23.76436
2020-07-03 08:32:30,23.58598
2020-07-03 08:37:30,23.3687
2020-07-03 08:42:30,23.35632
2020-07-03 08:47:30,23.49628
2020-07-03 08:52:30,23.77806
2020-07-03 08:57:30,23.8326
2020-07-03 09:02:30,23.72828
2020-07-03 09:07:30,23.73222
2020-07-03 09:12:30,23.65438
2020-07-03 09:17:30,23.68186
2020-07-03 09:22:30,23.64094
2020-07-03 09:27:30,23.60796
2020-07-03 09:32:30,23.53466
2020-07-03 09:37:30,23.2291
2020-07-03 09:42:30,23.05692
2020-07-03 09:47:30,22.9874
2020-07-03 09:52:30,23.29348
2020-07-03 09:57:30,23.4183
2020-07-03 10:02:30,23.72358
2020-07-03 10:07:30,23.58802
2020-07-03 10:12:30,23.4992
2020-07-03 10:17:30,23.5635
2020-07-03 10:22:30,23.53764
2020-07-03 10:27:30,23.51228
2020-07-03 10:32:30,23.58708
2020-07-03 10:37:30,23.54612
2020-07-03 10:42:30,23.50726
2020-07-03 10:47:30,23.53562
2020-07-03 10:52:30,23.39208
2020-07-03 10:57:30,23.1233
2020-07-03 11:02:30,23.22932
2020-07-03 11:07:30,22.93536
2020-07-03 11:12:30,22.78054
2020-07-03 11:17:30,22.42668
2020-07-03 11:22:30,22.28738
2020-07-03 11:27:30,22.07524
2020-07-03 11:32:30,21.87946
2020-07-03 11:37:30,22.01762
2020-07-03 11:42:30,21.90348
2020-07-03 11:47:30,21.72496
2020-07-03 11:52:30,21.9393
2020-07-03 11:57:30,21.89048
2020-07-03 12:02:30,21.7702
2020-07-03 12:07:30,21.73068
2020-07-03 12:12:30,21.70172
2020-07-03 12:17:30,21.69862
2020-07-03 12:22:30,21.81968
2020-07-03 12:27:30,22.03276
2020-07-03 12:32:30,22.2976
2020-07-03 12:37:30,22.19604
2020-07-03 12:42:30,22.12964
2020-07-03 12:47:30,22.1014
2020-07-03 12:52:30,22.16708
2020-07-03 12:57:30,22.2482
2020-07-03 13:02:30,22.35928
2020-07-03 13:07:30,22.47202
2020-07-03 13:12:30,22.5563
2020-07-03 13:17:30,22.58214
2020-07-03 13:22:30,22.34132
2020-07-03 13:27:30,22.37754
2020-07-03 13:32:30,22.31958
2020-07-03 13:37:30,22.56268
2020-07-03 13:42:30,22.6794
2020-07-03 13:47:30,22.65804
2020-07-03 13:52:30,22.60642
2020-07-03 13:57:30,22.67838
2020-07-03 14:02:30,22.7093
2020-07-03 14:07:30,22.79264
2020-07-03 14:12:30,23.18696
2020-07-03 14:17:30,23.2712
2020-07-03 14:22:30,22.86758
2020-07-03 14:27:30,22.89222
2020-07-03 14:32:30,23.01954
2020-07-03 14:37:30,23.0336
2020-07-03 14:42:30,23.16428
2020-07-03 14:47:30,23.3776
2020-07-03 14:52:30,23.37472
2020-07-03 14:57:30,23.40276
2020-07-03 15:02:30,23.37834
2020-07-03 15:07:30,23.5923
2020-07-03 15:12:30,23.43034
2020-07-03 15:17:30,23.44718
2020-07-03 15:22:30,23.76472
2020-07-03 15:27:30,23.53124
2020-07-03 15:32:30,23.87124
2020-07-03 15:37:30,23.59522
2020-07-03 15:42:30,24.08444
2020-07-03 15:47:30,24.08616
2020-07-03 15:52:30,23.90034
2020-07-03 15:57:30,24.033
2020-07-03 16:02:30,24.10328
2020-07-03 16:07:30,24.4274
2020-07-03 16:12:30,24.58752
2020-07-03 16:17:30,24.55708
2020-07-03 16:22:30,24.35122
2020-07-03 16:27:30,24.38434
2020-07-03 16:32:30,24.50634
2020-07-03 16:37:30,24.28358
2020-07-03 16:42:30,24.21096
