"time","temperature"
2020-07-01 01:46:30,30.9349
2020-07-01 01:47:30,30.8921
2020-07-01 01:48:30,30.8809
2020-07-01 01:49:30,30.7551
2020-07-01 01:50:30,30.7788
2020-07-01 01:51:30,31.0256
2020-07-01 01:52:30,31.0662
2020-07-01 01:53:30,31.1103
2020-07-01 01:54:30,30.9216
2020-07-01 01:55:30,30.9939
2020-07-01 01:56:30,30.9168
2020-07-01 01:57:30,30.83
2020-07-01 01:58:30,30.8153
2020-07-01 01:59:30,30.8348
2020-07-01 02:00:30,30.7976
2020-07-01 02:01:30,30.8253
2020-07-01 02:02:30,30.8632
2020-07-01 02:03:30,31.0151
2020-07-01 02:04:30,30.929
2020-07-01 02:05:30,30.8293
2020-07-01 02:06:30,30.7913
2020-07-01 02:07:30,30.7124
2020-07-01 02:08:30,30.6545
2020-07-01 02:09:30,30.568
2020-07-01 02:10:30,30.5324
2020-07-01 02:11:30,30.5824
2020-07-01 02:12:30,30.4894
2020-07-01 02:13:30,30.4797
2020-07-01 02:14:30,30.4996
2020-07-01 02:15:30,30.5959
2020-07-01 02:16:30,30.6339
2020-07-01 02:17:30,30.7125
2020-07-01 02:18:30,30.7509
2020-07-01 02:19:30,30.7304
2020-07-01 02:20:30,30.6369
2020-07-01 02:21:30,30.5507
2020-07-01 02:22:30,30.6012
2020-07-01 02:23:30,30.6222
2020-07-01 02:24:30,30.6194
2020-07-01 02:25:30,30.5997
2020-07-01 02:26:30,30.6263
2020-07-01 02:27:30,30.5938
2020-07-01 02:28:30,30.614
2020-07-01 02:29:30,30.5351
2020-07-01 02:30:30,30.4846
2020-07-01 02:31:30,30.4483
2020-07-01 02:32:30,30.4533
2020-07-01 02:33:30,30.4524
2020-07-01 02:34:30,30.4302
2020-07-01 02:35:30,30.4363
2020-07-01 02:36:30,30.4346
2020-07-01 02:37:30,30.4325
2020-07-01 02:38:30,30.4372
2020-07-01 02:39:30,30.4068
2020-07-01 02:40:30,30.3991
2020-07-01 02:41:30,30.3759
2020-07-01 02:42:30,30.3744
2020-07-01 02:43:30,30.3687
2020-07-01 02:44:30,30.357
2020-07-01 02:45:30,30.3301
2020-07-01 02:46:30,30.3252
2020-07-01 02:47:30,30.2996
2020-07-01 02:48:30,30.2711
2020-07-01 02:49:30,30.2562
2020-07-01 02:50:30,30.2378
2020-07-01 02:51:30,30.2163
2020-07-01 02:52:30,30.1764
2020-07-01 02:53:30,30.1698
2020-07-01 02:54:30,30.1532
2020-07-01 02:55:30,30.1216
2020-07-01 02:56:30,30.1096
2020-07-01 02:57:30,30.097
2020-07-01 02:58:30,30.0259
2020-07-01 02:59:30,29.9805
2020-07-01 03:00:30,29.9446
2020-07-01 03:01:30,29.9443
2020-07-01 03:02:30,29.9068
2020-07-01 03:03:30,29.8047
2020-07-01 03:04:30,29.8009
2020-07-01 03:05:30,29.7529
2020-07-01 03:06:30,29.7246
2020-07-01 03:07:30,29.6599
2020-07-01 03:08:30,29.644
2020-07-01 03:09:30,29.5701
2020-07-01 03:10:30,29.633
2020-07-01 03:11:30,29.6177
2020-07-01 03:12:30,29.5873
2020-07-01 03:13:30,29.6146
2020-07-01 03:14:30,29.5996
2020-07-01 03:15:30,29.5094
2020-07-01 03:16:30,29.504
2020-07-01 03:17:30,29.3859
2020-07-01 03:18:30,29.4408
2020-07-01 03:19:30,29.4262
2020-07-01 03:20:30,29.375
2020-07-01 03:21:30,29.3224
2020-07-01 03:22:30,29.3185
2020-07-01 03:23:30,29.27
2020-07-01 03:24:30,29.2126
2020-07-01 03:25:30,29.181
2020-07-01 03:26:30,29.2211
2020-07-01 03:27:30,29.1813
2020-07-01 03:28:30,29.1416
2020-07-01 03:29:30,29.0201
2020-07-01 03:30:30,28.983
2020-07-01 03:31:30,28.9171
2020-07-01 03:32:30,28.9022
2020-07-01 03:33:30,28.8385
2020-07-01 03:34:30,28.8802
2020-07-01 03:35:30,28.9138
2020-07-01 03:36:30,28.8445
2020-07-01 03:37:30,28.8601
2020-07-01 03:38:30,28.8294
2020-07-01 03:39:30,28.7318
2020-07-01 03:40:30,28.7659
2020-07-01 03:41:30,28.7365
2020-07-01 03:42:30,28.6708
2020-07-01 03:43:30,28.6386
2020-07-01 03:44:30,28.5973
2020-07-01 03:45:30,28.6257
2020-07-01 03:46:30,28.5332
2020-07-01 03:47:30,28.4403
2020-07-01 03:48:30,28.4859
2020-07-01 03:49:30,28.5163
2020-07-01 03:50:30,28.4531
2020-07-01 03:51:30,28.4323
2020-07-01 03:52:30,28.431
2020-07-01 03:53:30,28.4288
2020-07-01 03:54:30,28.3682
2020-07-01 03:55:30,28.334
2020-07-01 03:56:30,28.3109
2020-07-01 03:57:30,28.292
2020-07-01 03:58:30,28.3039
2020-07-01 03:59:30,28.2801
2020-07-01 04:00:30,28.2511
2020-07-01 04:01:30,28.0974
2020-07-01 04:02:30,28.1165
2020-07-01 04:03:30,28.1888
2020-07-01 04:04:30,28.1657
2020-07-01 04:05:30,28.1412
2020-07-01 04:06:30,28.0322
2020-07-01 04:07:30,27.9771
2020-07-01 04:08:30,27.962
2020-07-01 04:09:30,27.9596
2020-07-01 04:10:30,28.0531
2020-07-01 04:11:30,28.0237
2020-07-01 04:12:30,27.9435
2020-07-01 04:13:30,27.9245
2020-07-01 04:14:30,27.9458
2020-07-01 04:15:30,27.8919
2020-07-01 04:16:30,27.9399
2020-07-01 04:17:30,27.9619
2020-07-01 04:18:30,27.9077
2020-07-01 04:19:30,27.9796
2020-07-01 04:20:30,27.9743
2020-07-01 04:21:30,27.992
2020-07-01 04:22:30,28.0836
2020-07-01 04:23:30,28.0523
2020-07-01 04:24:30,27.9975
2020-07-01 04:25:30,27.937
2020-07-01 04:26:30,27.8724
2020-07-01 04:27:30,27.8498
2020-07-01 04:28:30,27.8225
2020-07-01 04:29:30,27.786
2020-07-01 04:30:30,27.8083
2020-07-01 04:31:30,27.8153
2020-07-01 04:32:30,27.7827
2020-07-01 04:33:30,27.7671
2020-07-01 04:34:30,27.696
2020-07-01 04:35:30,27.5863
2020-07-01 04:36:30,27.6165
2020-07-01 04:37:30,27.6262
2020-07-01 04:38:30,27.5488
2020-07-01 04:39:30,27.4734
2020-07-01 04:40:30,27.5023
2020-07-01 04:41:30,27.5114
2020-07-01 04:42:30,27.5278
2020-07-01 04:43:30,27.4433
2020-07-01 04:44:30,27.3739
2020-07-01 04:45:30,27.3669
2020-07-01 04:46:30,27.3841
2020-07-01 04:47:30,27.3986
2020-07-01 04:48:30,27.3948
2020-07-01 04:49:30,27.3694
2020-07-01 04:50:30,27.3887
2020-07-01 04:51:30,27.3757
2020-07-01 04:52:30,27.3303
2020-07-01 04:53:30,27.2326
2020-07-01 04:54:30,27.1787
2020-07-01 04:55:30,27.2155
2020-07-01 04:56:30,27.1935
2020-07-01 04:57:30,27.2353
2020-07-01 04:58:30,27.2946
2020-07-01 04:59:30,27.211
2020-07-01 05:00:30,27.1605
2020-07-01 05:01:30,27.1675
2020-07-01 05:02:30,27.1323
2020-07-01 05:03:30,27.2113
2020-07-01 05:04:30,27.3308
2020-07-01 05:05:30,27.4275
2020-07-01 05:06:30,27.4144
2020-07-01 05:07:30,27.4057
2020-07-01 05:08:30,27.3688
2020-07-01 05:09:30,27.3413
2020-07-01 05:10:30,27.2892
2020-07-01 05:11:30,27.3551
2020-07-01 05:12:30,27.3442
2020-07-01 05:13:30,27.2937
2020-07-01 05:14:30,27.2772
2020-07-01 05:15:30,27.1967
2020-07-01 05:16:30,27.1399
2020-07-01 05:17:30,27.1678
2020-07-01 05:18:30,27.1642
2020-07-01 05:19:30,27.2369
2020-07-01 05:20:30,27.2242
2020-07-01 05:21:30,27.1954
2020-07-01 05:22:30,27.1679
2020-07-01 05:23:30,27.1724
2020-07-01 05:24:30,27.1831
2020-07-01 05:25:30,27.1654
2020-07-01 05:26:30,27.149
2020-07-01 05:27:30,27.0613
2020-07-01 05:28:30,26.9401
2020-07-01 05:29:30,26.9565
2020-07-01 05:30:30,26.8994
2020-07-01 05:31:30,26.8977
2020-07-01 05:32:30,26.9489
2020-07-01 05:33:30,26.9517
2020-07-01 05:34:30,26.937
2020-07-01 05:35:30,26.9401
2020-07-01 05:36:30,26.8982
2020-07-01 05:37:30,26.9008
2020-07-01 05:38:30,26.9149
2020-07-01 05:39:30,26.8214
2020-07-01 05:40:30,26.9019
2020-07-01 05:41:30,26.9262
2020-07-01 05:42:30,26.8158
2020-07-01 05:43:30,26.7738
2020-07-01 05:44:30,26.7609
2020-07-01 05:45:30,26.7761
2020-07-01 05:46:30,26.7994
2020-07-01 05:47:30,26.7898
2020-07-01 05:48:30,26.7491
2020-07-01 05:49:30,26.7659
2020-07-01 05:50:30,26.7302
2020-07-01 05:51:30,26.7034
2020-07-01 05:52:30,26.6899
2020-07-01 05:53:30,26.6144
2020-07-01 05:54:30,26.5325
2020-07-01 05:55:30,26.5159
2020-07-01 05:56:30,26.4405
2020-07-01 05:57:30,26.4415
2020-07-01 05:58:30,26.3403
2020-07-01 05:59:30,26.2474
2020-07-01 06:00:30,26.1914
2020-07-01 06:01:30,26.1352
2020-07-01 06:02:30,26.2175
2020-07-01 06:03:30,26.1277
2020-07-01 06:04:30,26.0642
2020-07-01 06:05:30,26.0617
2020-07-01 06:06:30,26.0931
2020-07-01 06:07:30,26.1285
2020-07-01 06:08:30,26.1804
2020-07-01 06:09:30,26.1783
2020-07-01 06:10:30,26.1804
2020-07-01 06:11:30,26.1672
2020-07-01 06:12:30,26.1948
2020-07-01 06:13:30,26.1538
2020-07-01 06:14:30,26.1627
2020-07-01 06:15:30,26.2063
2020-07-01 06:16:30,26.2169
2020-07-01 06:17:30,26.1893
2020-07-01 06:18:30,26.1471
2020-07-01 06:19:30,26.104
2020-07-01 06:20:30,26.0204
2020-07-01 06:21:30,26.0354
2020-07-01 06:22:30,26.1249
2020-07-01 06:23:30,25.8868
2020-07-01 06:24:30,26.0213
2020-07-01 06:25:30,25.9292
2020-07-01 06:26:30,25.7576
2020-07-01 06:27:30,26.0482
2020-07-01 06:28:30,26.0673
2020-07-01 06:29:30,25.7386
2020-07-01 06:30:30,25.9177
2020-07-01 06:31:30,25.8326
2020-07-01 06:32:30,25.9008
2020-07-01 06:33:30,25.9419
2020-07-01 06:34:30,25.8739
2020-07-01 06:35:30,25.7897
2020-07-01 06:36:30,25.5477
2020-07-01 06:37:30,25.3023
2020-07-01 06:38:30,25.1416
2020-07-01 06:39:30,25.0668
2020-07-01 06:40:30,25.0046
2020-07-01 06:41:30,24.7274
2020-07-01 06:42:30,24.4875
2020-07-01 06:43:30,24.3381
2020-07-01 06:44:30,24.1771
2020-07-01 06:45:30,24.0514
2020-07-01 06:46:30,23.9774
2020-07-01 06:47:30,23.8768
2020-07-01 06:48:30,23.8135
2020-07-01 06:49:30,23.7754
2020-07-01 06:50:30,23.783
2020-07-01 06:51:30,23.7552
2020-07-01 06:52:30,23.94
2020-07-01 06:53:30,23.9963
2020-07-01 06:54:30,23.9967
2020-07-01 06:55:30,24.0443
2020-07-01 06:56:30,24.0659
2020-07-01 06:57:30,24.0836
2020-07-01 06:58:30,24.0467
2020-07-01 06:59:30,23.9295
2020-07-01 07:00:30,23.9013
2020-07-01 07:01:30,24.0128
2020-07-01 07:02:30,24.0451
2020-07-01 07:03:30,24.0366
2020-07-01 07:04:30,24.0084
2020-07-01 07:05:30,24.0898
2020-07-01 07:06:30,24.095
2020-07-01 07:07:30,24.0594
2020-07-01 07:08:30,24.1002
2020-07-01 07:09:30,24.1727
2020-07-01 07:10:30,24.1705
2020-07-01 07:11:30,24.1115
2020-07-01 07:12:30,24.2746
2020-07-01 07:13:30,24.5264
2020-07-01 07:14:30,24.615
2020-07-01 07:15:30,24.7377
2020-07-01 07:16:30,24.9828
2020-07-01 07:17:30,25.0472
2020-07-01 07:18:30,25.0953
2020-07-01 07:19:30,25.0938
2020-07-01 07:20:30,25.0182
2020-07-01 07:21:30,24.9816
2020-07-01 07:22:30,25.0584
2020-07-01 07:23:30,25.0291
2020-07-01 07:24:30,25.1565
2020-07-01 07:25:30,25.2313
2020-07-01 07:26:30,25.3733
2020-07-01 07:27:30,25.4257
2020-07-01 07:28:30,25.3744
2020-07-01 07:29:30,25.3017
2020-07-01 07:30:30,25.1648
2020-07-01 07:31:30,25.1344
2020-07-01 07:32:30,25.1365
2020-07-01 07:33:30,25.1084
2020-07-01 07:34:30,25.0771
2020-07-01 07:35:30,25.0227
2020-07-01 07:36:30,24.9737
2020-07-01 07:37:30,24.8999
2020-07-01 07:38:30,24.9115
2020-07-01 07:39:30,24.9456
2020-07-01 07:40:30,25.0074
2020-07-01 07:41:30,25.1355
2020-07-01 07:42:30,25.2509
2020-07-01 07:43:30,25.2605
2020-07-01 07:44:30,25.081
2020-07-01 07:45:30,25.1875
2020-07-01 07:46:30,25.5508
2020-07-01 07:47:30,25.65
2020-07-01 07:48:30,25.7808
2020-07-01 07:49:30,25.8979
2020-07-01 07:50:30,25.8911
2020-07-01 07:51:30,25.7967
2020-07-01 07:52:30,25.7206
2020-07-01 07:53:30,25.5762
2020-07-01 07:54:30,25.4576
2020-07-01 07:55:30,25.3154
2020-07-01 07:56:30,25.2154
2020-07-01 07:57:30,25.1357
2020-07-01 07:58:30,25.0484
2020-07-01 07:59:30,24.917
2020-07-01 08:00:30,24.9079
2020-07-01 08:01:30,24.8727
2020-07-01 08:02:30,24.776
2020-07-01 08:03:30,24.782
2020-07-01 08:04:30,24.713
2020-07-01 08:05:30,24.5996
2020-07-01 08:06:30,24.5194
2020-07-01 08:07:30,24.4756
2020-07-01 08:08:30,24.4232
2020-07-01 08:09:30,24.3552
2020-07-01 08:10:30,24.2891
2020-07-01 08:11:30,24.2331
2020-07-01 08:12:30,24.1069
2020-07-01 08:13:30,24.0923
2020-07-01 08:14:30,24.0765
2020-07-01 08:15:30,24.0076
2020-07-01 08:16:30,23.9696
2020-07-01 08:17:30,23.9254
2020-07-01 08:18:30,23.8811
2020-07-01 08:19:30,23.8466
2020-07-01 08:20:30,23.8456
2020-07-01 08:21:30,23.8311
2020-07-01 08:22:30,23.719
2020-07-01 08:23:30,23.6133
2020-07-01 08:24:30,23.5381
2020-07-01 08:25:30,23.5865
2020-07-01 08:26:30,23.5457
2020-07-01 08:27:30,23.5787
2020-07-01 08:28:30,23.5401
2020-07-01 08:29:30,23.411
2020-07-01 08:30:30,23.4152
2020-07-01 08:31:30,23.3826
2020-07-01 08:32:30,23.3456
2020-07-01 08:33:30,23.2903
2020-07-01 08:34:30,23.295
2020-07-01 08:35:30,23.2337
2020-07-01 08:36:30,23.2141
2020-07-01 08:37:30,23.1778
2020-07-01 08:38:30,23.2064
2020-07-01 08:39:30,23.2411
2020-07-01 08:40:30,23.2969
2020-07-01 08:41:30,23.2869
2020-07-01 08:42:30,23.166
2020-07-01 08:43:30,23.1493
2020-07-01 08:44:30,23.1393
2020-07-01 08:45:30,23.034
2020-07-01 08:46:30,22.9851
2020-07-01 08:47:30,22.9387
2020-07-01 08:48:30,22.9378
2020-07-01 08:49:30,22.9423
2020-07-01 08:50:30,22.9449
2020-07-01 08:51:30,23.1076
2020-07-01 08:52:30,23.1146
2020-07-01 08:53:30,23.0358
2020-07-01 08:54:30,22.9875
2020-07-01 08:55:30,22.9085
2020-07-01 08:56:30,22.8278
2020-07-01 08:57:30,22.8588
2020-07-01 08:58:30,22.8605
2020-07-01 08:59:30,22.8624
2020-07-01 09:00:30,22.852
2020-07-01 09:01:30,22.8521
2020-07-01 09:02:30,22.7828
2020-07-01 09:03:30,22.7372
2020-07-01 09:04:30,22.753
2020-07-01 09:05:30,22.8036
2020-07-01 09:06:30,22.9
2020-07-01 09:07:30,23.045
2020-07-01 09:08:30,23.1141
2020-07-01 09:09:30,23.0849
2020-07-01 09:10:30,23.1154
2020-07-01 09:11:30,23.1879
2020-07-01 09:12:30,23.33
2020-07-01 09:13:30,23.4097
2020-07-01 09:14:30,23.3421
2020-07-01 09:15:30,23.4179
2020-07-01 09:16:30,23.4704
2020-07-01 09:17:30,23.4706
2020-07-01 09:18:30,23.5827
2020-07-01 09:19:30,23.6975
2020-07-01 09:20:30,23.6763
2020-07-01 09:21:30,23.5702
2020-07-01 09:22:30,23.5523
2020-07-01 09:23:30,23.4806
2020-07-01 09:24:30,23.3828
2020-07-01 09:25:30,23.333
2020-07-01 09:26:30,23.3202
2020-07-01 09:27:30,23.4043
2020-07-01 09:28:30,23.3767
2020-07-01 09:29:30,23.1994
2020-07-01 09:30:30,23.2111
2020-07-01 09:31:30,23.2233
2020-07-01 09:32:30,23.2556
2020-07-01 09:33:30,23.3686
2020-07-01 09:34:30,23.4319
2020-07-01 09:35:30,23.411
2020-07-01 09:36:30,23.3555
2020-07-01 09:37:30,23.4401
2020-07-01 09:38:30,23.4138
2020-07-01 09:39:30,23.4173
2020-07-01 09:40:30,23.4016
2020-07-01 09:41:30,23.3781
2020-07-01 09:42:30,23.3426
2020-07-01 09:43:30,23.37
2020-07-01 09:44:30,23.3785
2020-07-01 09:45:30,23.3069
2020-07-01 09:46:30,23.3358
2020-07-01 09:47:30,23.2618
2020-07-01 09:48:30,23.3013
2020-07-01 09:49:30,23.4255
2020-07-01 09:50:30,23.4951
2020-07-01 09:51:30,23.4202
2020-07-01 09:52:30,23.4151
2020-07-01 09:53:30,23.4242
2020-07-01 09:54:30,23.4675
2020-07-01 09:55:30,23.4676
2020-07-01 09:56:30,23.4167
2020-07-01 09:57:30,23.2683
2020-07-01 09:58:30,23.2999
2020-07-01 09:59:30,23.4127
2020-07-01 10:00:30,23.381
2020-07-01 10:01:30,23.2997
2020-07-01 10:02:30,23.3164
2020-07-01 10:03:30,23.2702
2020-07-01 10:04:30,23.2486
2020-07-01 10:05:30,23.2776
2020-07-01 10:06:30,23.3312
2020-07-01 10:07:30,23.2561
2020-07-01 10:08:30,23.2401
2020-07-01 10:09:30,23.273
2020-07-01 10:10:30,23.3219
2020-07-01 10:11:30,23.2852
2020-07-01 10:12:30,23.2661
2020-07-01 10:13:30,23.2787
2020-07-01 10:14:30,23.3527
2020-07-01 10:15:30,23.4285
2020-07-01 10:16:30,23.3801
2020-07-01 10:17:30,23.3537
2020-07-01 10:18:30,23.299
2020-07-01 10:19:30,23.1814
2020-07-01 10:20:30,23.1826
2020-07-01 10:21:30,23.1294
2020-07-01 10:22:30,23.0306
2020-07-01 10:23:30,23.022
2020-07-01 10:24:30,22.9843
2020-07-01 10:25:30,22.9231
2020-07-01 10:26:30,22.8905
2020-07-01 10:27:30,22.9067
2020-07-01 10:28:30,22.8579
2020-07-01 10:29:30,22.8912
2020-07-01 10:30:30,22.9343
2020-07-01 10:31:30,22.9609
2020-07-01 10:32:30,23.0483
2020-07-01 10:33:30,23.1486
2020-07-01 10:34:30,23.227
2020-07-01 10:35:30,23.219
2020-07-01 10:36:30,23.2542
2020-07-01 10:37:30,23.3373
2020-07-01 10:38:30,23.2754
2020-07-01 10:39:30,23.3058
2020-07-01 10:40:30,23.2303
2020-07-01 10:41:30,23.1303
2020-07-01 10:42:30,23.0459
2020-07-01 10:43:30,22.9128
2020-07-01 10:44:30,22.9766
2020-07-01 10:45:30,22.9365
2020-07-01 10:46:30,22.9112
2020-07-01 10:47:30,22.9744
2020-07-01 10:48:30,23.0456
2020-07-01 10:49:30,22.9775
2020-07-01 10:50:30,23.0235
2020-07-01 10:51:30,23.1025
2020-07-01 10:52:30,23.1684
2020-07-01 10:53:30,23.0517
2020-07-01 10:54:30,23.0229
2020-07-01 10:55:30,22.9497
2020-07-01 10:56:30,22.9116
2020-07-01 10:57:30,22.91
2020-07-01 10:58:30,22.84
2020-07-01 10:59:30,22.8218
2020-07-01 11:00:30,22.7739
2020-07-01 11:01:30,22.7543
2020-07-01 11:02:30,22.8093
2020-07-01 11:03:30,22.8416
2020-07-01 11:04:30,22.9586
2020-07-01 11:05:30,22.94
2020-07-01 11:06:30,22.9284
2020-07-01 11:07:30,22.9423
2020-07-01 11:08:30,22.9191
2020-07-01 11:09:30,22.9394
2020-07-01 11:10:30,22.9031
2020-07-01 11:11:30,22.8829
2020-07-01 11:12:30,22.8342
2020-07-01 11:13:30,22.8939
2020-07-01 11:14:30,22.9342
2020-07-01 11:15:30,22.8751
2020-07-01 11:16:30,22.8742
2020-07-01 11:17:30,22.9128
2020-07-01 11:18:30,22.8687
2020-07-01 11:19:30,22.817
2020-07-01 11:20:30,22.7276
2020-07-01 11:21:30,22.6683
2020-07-01 11:22:30,22.7521
2020-07-01 11:23:30,22.6697
2020-07-01 11:24:30,22.7591
2020-07-01 11:25:30,22.7954
2020-07-01 11:26:30,22.7576
2020-07-01 11:27:30,22.8015
2020-07-01 11:28:30,22.7358
2020-07-01 11:29:30,22.8229
2020-07-01 11:30:30,22.9315
2020-07-01 11:31:30,22.9768
2020-07-01 11:32:30,22.9582
2020-07-01 11:33:30,22.9195
2020-07-01 11:34:30,22.9119
2020-07-01 11:35:30,22.9928
2020-07-01 11:36:30,22.9771
2020-07-01 11:37:30,22.9133
2020-07-01 11:38:30,22.9373
2020-07-01 11:39:30,22.9221
2020-07-01 11:40:30,22.8451
2020-07-01 11:41:30,22.9211
2020-07-01 11:42:30,22.9825
2020-07-01 11:43:30,22.9796
2020-07-01 11:44:30,22.8952
2020-07-01 11:45:30,22.8315
2020-07-01 11:46:30,22.8908
2020-07-01 11:47:30,22.7794
2020-07-01 11:48:30,22.723
2020-07-01 11:49:30,22.6599
2020-07-01 11:50:30,22.5986
2020-07-01 11:51:30,22.5855
2020-07-01 11:52:30,22.621
2020-07-01 11:53:30,22.5578
2020-07-01 11:54:30,22.5054
2020-07-01 11:55:30,22.5188
2020-07-01 11:56:30,22.5015
2020-07-01 11:57:30,22.4849
2020-07-01 11:58:30,22.4735
2020-07-01 11:59:30,22.4232
2020-07-01 12:00:30,22.4547
2020-07-01 12:01:30,22.416
2020-07-01 12:02:30,22.3025
2020-07-01 12:03:30,22.2088
2020-07-01 12:04:30,22.1753
2020-07-01 12:05:30,22.2638
2020-07-01 12:06:30,22.2745
2020-07-01 12:07:30,22.3284
2020-07-01 12:08:30,22.2831
2020-07-01 12:09:30,22.2323
2020-07-01 12:10:30,22.3304
2020-07-01 12:11:30,22.3822
2020-07-01 12:12:30,22.4445
2020-07-01 12:13:30,22.5118
2020-07-01 12:14:30,22.5068
2020-07-01 12:15:30,22.4866
2020-07-01 12:16:30,22.6304
2020-07-01 12:17:30,22.6264
2020-07-01 12:18:30,22.5305
2020-07-01 12:19:30,22.5113
2020-07-01 12:20:30,22.5487
2020-07-01 12:21:30,22.5951
2020-07-01 12:22:30,22.5715
2020-07-01 12:23:30,22.4787
2020-07-01 12:24:30,22.4554
2020-07-01 12:25:30,22.427
2020-07-01 12:26:30,22.5064
2020-07-01 12:27:30,22.5614
2020-07-01 12:28:30,22.4766
2020-07-01 12:29:30,22.4965
2020-07-01 12:30:30,22.4056
2020-07-01 12:31:30,22.3828
2020-07-01 12:32:30,22.4822
2020-07-01 12:33:30,22.5526
2020-07-01 12:34:30,22.474
2020-07-01 12:35:30,22.5089
2020-07-01 12:36:30,22.5351
2020-07-01 12:37:30,22.5505
2020-07-01 12:38:30,22.5406
2020-07-01 12:39:30,22.5173
2020-07-01 12:40:30,22.427
2020-07-01 12:41:30,22.3344
2020-07-01 12:42:30,22.3026
2020-07-01 12:43:30,22.2378
2020-07-01 12:44:30,22.2214
2020-07-01 12:45:30,22.1785
2020-07-01 12:46:30,22.205
2020-07-01 12:47:30,22.2339
2020-07-01 12:48:30,22.3126
2020-07-01 12:49:30,22.3488
2020-07-01 12:50:30,22.257
2020-07-01 12:51:30,22.3213
2020-07-01 12:52:30,22.241
2020-07-01 12:53:30,22.199
2020-07-01 12:54:30,22.1745
2020-07-01 12:55:30,22.3096
2020-07-01 12:56:30,22.4216
2020-07-01 12:57:30,22.2227
2020-07-01 12:58:30,22.2616
2020-07-01 12:59:30,22.2329
2020-07-01 13:00:30,22.3679
